"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"77","RT @fluffehfish: boy's cut #„Çπ„Éó„É©„Éà„Ç•„Éº„É≥2 #Splatoon2 #Splatoon https://t.co/9mtlR0KzJF",FALSE,0,NA,2017-12-17 19:48:26,FALSE,NA,"942481634540113921",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MinaMagnet",608,TRUE,FALSE,NA,NA
"78","RT @TaigaNoTengoku: Callie Ayo ¬© Splatoon / Nintendo
Art ¬© me

I love her so much and I tried painting for real !!!

#„Çπ„Éó„É©„Éà„Ç•„Éº„É≥ #Splatoon #Ca‚Ä¶",FALSE,0,NA,2017-12-17 19:42:03,FALSE,NA,"942480026552877056",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","millenium_jaw",47,TRUE,FALSE,NA,NA
"79","RT @StarGlowTweet: SWEATERS #splatoon #splatfest #Splatoon2 https://t.co/3Znm4MsZMk",FALSE,0,NA,2017-12-17 19:37:58,FALSE,NA,"942479000387182592",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Quirky_Malu",8,TRUE,FALSE,NA,NA
"80","RT @qekkon: todays sketches, the last one will be prob finished in the week 
so i ain't overworking too much. 
#Splatoon2 #Splatoon #marie‚Ä¶",FALSE,0,NA,2017-12-17 19:31:13,FALSE,NA,"942477300716552192",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","millenium_jaw",5,TRUE,FALSE,NA,NA
"81","Wish I could sell or trade in unwanted ability chunks. #splatoon",FALSE,0,NA,2017-12-17 19:29:37,FALSE,NA,"942476897363087360",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","cyberpreppy",0,FALSE,FALSE,NA,NA
"82","SWEATERS #splatoon #splatfest #Splatoon2 https://t.co/3Znm4MsZMk",FALSE,36,NA,2017-12-17 19:19:40,FALSE,NA,"942474395741802501",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","StarGlowTweet",8,FALSE,FALSE,NA,NA
"83","RT @Tokudo_02: Mccree √ó SplatoonÔºÅ
#Splatoon #Overwatch https://t.co/9lpk2N3UIc",FALSE,0,NA,2017-12-17 18:44:52,FALSE,NA,"942465637347090432",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","llyaortic",40,TRUE,FALSE,NA,NA
"84","RT @qekkon: todays sketches, the last one will be prob finished in the week 
so i ain't overworking too much. 
#Splatoon2 #Splatoon #marie‚Ä¶",FALSE,0,NA,2017-12-17 18:36:16,FALSE,NA,"942463471899123712",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Gemetical",5,TRUE,FALSE,NA,NA
"85","RT @qekkon: todays sketches, the last one will be prob finished in the week 
so i ain't overworking too much. 
#Splatoon2 #Splatoon #marie‚Ä¶",FALSE,0,NA,2017-12-17 18:31:53,FALSE,NA,"942462369074155521",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","FatAlolanRaichu",5,TRUE,FALSE,NA,NA
"86","A little something I did for the recent Splatfest! I didn't expect us to win so this is my apology drawing for doub‚Ä¶ https://t.co/APodNjCKjN",FALSE,101,NA,2017-12-17 18:29:36,TRUE,NA,"942461795985268737",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Skysscribbles",28,FALSE,FALSE,NA,NA
"87","#Splatoon 2 #Get ready for Squidmas Inklings https://t.co/HPcU42ylly",FALSE,0,NA,2017-12-17 18:27:36,FALSE,NA,"942461289166602240",NA,"<a href=""https://www.nintendo.com/countryselector"" rel=""nofollow"">Nintendo Switch Share</a>","SplatoonBoy10",0,FALSE,FALSE,NA,NA
"88","RT @qekkon: todays sketches, the last one will be prob finished in the week 
so i ain't overworking too much. 
#Splatoon2 #Splatoon #marie‚Ä¶",FALSE,0,NA,2017-12-17 18:22:07,FALSE,NA,"942459911358828545",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Yasuro17",5,TRUE,FALSE,NA,NA
"89","New strategy when facing a good team: Focus their best squid for one game. Make them change to your weapon to prove‚Ä¶ https://t.co/D1IU7p8y98",FALSE,0,NA,2017-12-17 18:10:55,TRUE,NA,"942457092677427200",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Atlas_Twitch_Tv",0,FALSE,FALSE,NA,NA
"90","RT @ShinMamoruX: Well then #splatoonstories #splatoon2 #„Çπ„Éó„É©„Éà„Ç•„Éº„É≥2 #nintendoswitch #splatoon https://t.co/dmmZzE1sme",FALSE,0,NA,2017-12-17 18:01:40,FALSE,NA,"942454763102392327",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","EveryBird71",1,TRUE,FALSE,NA,NA
"91","Ranked Battle maps ‚Äî Rainmaker: Urchin Underpass &amp; Arowana Mall #Splatoon https://t.co/kgrtdxsvcT",FALSE,0,NA,2017-12-17 18:00:35,FALSE,NA,"942454493794455553",NA,"<a href=""http://www.twitter.com/splatoonmaps"" rel=""nofollow"">SplatBot</a>","splatoonmaps",0,FALSE,FALSE,NA,NA
"92","Turf War maps: Bluefin Depot &amp; Flounder Heights #Splatoon https://t.co/m3LjiNuq4o",FALSE,0,NA,2017-12-17 18:00:33,FALSE,NA,"942454485523353601",NA,"<a href=""http://www.twitter.com/splatoonmaps"" rel=""nofollow"">SplatBot</a>","splatoonmaps",0,FALSE,FALSE,NA,NA
"93","Mixed #splatoon feelings today.
First, #teamsocks got spanked. bad. 3-0.
but second, for the very first time since‚Ä¶ https://t.co/VVAsHROLBR",FALSE,0,NA,2017-12-17 17:38:01,TRUE,NA,"942448813071060994",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","guy_jin",0,FALSE,FALSE,NA,NA
"94","ALWAYS ink your base! #Splatoon https://t.co/TERg81mam4",FALSE,0,NA,2017-12-17 17:35:48,FALSE,NA,"942448253597044737",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dedwards66",0,FALSE,FALSE,NA,NA
"95","RT @Ennuikal: marie
#splatoon
#art https://t.co/xfvV92tom7",FALSE,0,NA,2017-12-17 17:29:48,FALSE,NA,"942446745082003456",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","UrLocalPakiBro",22,TRUE,FALSE,NA,NA
"96","RT @Ennuikal: marie
#splatoon
#art https://t.co/xfvV92tom7",FALSE,0,NA,2017-12-17 17:26:50,FALSE,NA,"942445999741685760",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","VybzTwits",22,TRUE,FALSE,NA,NA
"97","RT @GitGudNami: Sweater vs Socks? WHY NOT BOTH? #Splatoon2 #Splatoon https://t.co/tigo59WUCy",FALSE,0,NA,2017-12-17 16:14:13,FALSE,NA,"942427722072186880",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BowerJrOlivas",252,TRUE,FALSE,NA,NA
"98","RT @GitGudNami: Sweater vs Socks? WHY NOT BOTH? #Splatoon2 #Splatoon https://t.co/tigo59WUCy",FALSE,0,NA,2017-12-17 16:13:52,FALSE,NA,"942427636000804864",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AlanTracey46",252,TRUE,FALSE,NA,NA
"99","My first Splatfest loss. Ì†ΩÌ∏∞ #Splatoon #Splatoon2 #Splatfest",FALSE,0,NA,2017-12-17 16:06:17,FALSE,NA,"942425728028725248",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Angelillers",0,FALSE,FALSE,NA,NA
"100","RT @qekkon: ok im finished with today's sketches
wrist hurts like h e l l
#Splatoon #Callie #babycallie #aori #„Ç¢„Ç™„É™ #CLIPSTUDIO #digitalart‚Ä¶",FALSE,0,NA,2017-12-17 16:03:07,FALSE,NA,"942424930880229377",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AdmiralAgent501",33,TRUE,FALSE,NA,NA
"101","RT @SplatoonNA: Thank you all for your INKredible support! #Splatoon #Splatooniversary https://t.co/xGqks2YgBU",FALSE,0,NA,2017-12-17 15:51:59,FALSE,NA,"942422130544668672",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Kim_min_doll_54",391,TRUE,FALSE,NA,NA
"102","RT @RatedEArt: @NintendoAmerica 
Here's one of my traditional drawings of Callie! ^^ #Splatoon  #FanArtFriday https://t.co/4ED823n2MR",FALSE,0,NA,2017-12-17 15:41:02,FALSE,NA,"942419372412465153",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","CJAcevedo20",26,TRUE,FALSE,NA,NA
"103","Animal Crossing: New Leaf, #Splatoon, #Pokemon Ultra Sun/Ultra Moon, #Pokemon Sun/Moon maintenance set for early ne‚Ä¶ https://t.co/AKv7a08K4y",FALSE,0,NA,2017-12-17 15:29:10,TRUE,NA,"942416387435196416",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","NintendoNewsBot",0,FALSE,FALSE,NA,NA
"104","A SHUT-OUT?! Feels good to finally win a Splatfest on Splatoon 2! Ì†ΩÌ∏ÅÌ†ΩÌ±ç GG, and shout out the the Hut* squad.‚Ä¶ https://t.co/NQ6BcAi00G",FALSE,1,NA,2017-12-17 15:16:40,TRUE,NA,"942413240117682177",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TheHangoutHut",0,FALSE,FALSE,NA,NA
"105","todays sketches, the last one will be prob finished in the week 
so i ain't overworking too much. 
#Splatoon2‚Ä¶ https://t.co/SFG6TCWpvR",FALSE,16,NA,2017-12-17 15:15:59,TRUE,NA,"942413070927876096",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","qekkon",5,FALSE,FALSE,NA,NA
"106","Shoutout to the ~2% of people who have lost every single Splatfest so far, AKA Team Ketchup-Invisibility-Werewolf-S‚Ä¶ https://t.co/OpyN2TqMci",FALSE,2,NA,2017-12-17 15:11:59,TRUE,NA,"942412062554193920",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rofreg",0,FALSE,FALSE,NA,NA
"107","RT @meowords: warm up doodle bzzbrrzrr 
#splatoon #squidsisters https://t.co/FyBxg3CWFC",FALSE,0,NA,2017-12-17 15:07:15,FALSE,NA,"942410869916364800",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","millenium_jaw",98,TRUE,FALSE,NA,NA
"108","Feeling Jolly Ì†ºÌæÖÌ†ºÌøºÌ†æÌ¥∂Ì†ºÌøª
‚Äî
#Geekzies #JointheGeekment Ì†ΩÌ≥∏: nintendoeveryday 
‚Äî
#splatoon #splatoon2‚Ä¶ https://t.co/Ltt2q2opxO",FALSE,0,NA,2017-12-17 14:44:24,FALSE,NA,"942405119613730816",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","geekzies",0,FALSE,FALSE,NA,NA
"109","""I love persona and all but you know it's a dead franchise when Atlus has to rip off #Splatoon to get protagonists."" -IC #personaconfessions",FALSE,0,NA,2017-12-17 14:39:02,FALSE,NA,"942403768615706635",NA,"<a href=""http://twittbot.net/"" rel=""nofollow"">twittbot.net</a>","PersonaConfesns",0,FALSE,FALSE,NA,NA
"110","RT @SmaiART: Squid kids are back~! (not drawn in a while, so tad rusty) #Splatoon #NintendoSwitch https://t.co/IsuNgpLoyH",FALSE,0,NA,2017-12-17 14:27:31,FALSE,NA,"942400872394514433",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","FelixInklingBoy",526,TRUE,FALSE,NA,NA
"111","RT @_Maria_is_Back: ~Me as Inkling~ #Splatoon #Splatoon2 #Fanart  #PokemonArtAcademy #3DS https://t.co/HZ9dqtaSf0",FALSE,0,NA,2017-12-17 14:23:03,FALSE,NA,"942399748018929665",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","zouaoui_basha",1,TRUE,FALSE,NA,NA
"112","RT @SmaiART: Here's my piece for the @Splat2Zine featuring, surprise surprise, Wet Floor! ‚ù§Ô∏èÌ†æÌ∂ë#splatoon #splatoon2 https://t.co/vYd3yrnRDk",FALSE,0,NA,2017-12-17 14:19:26,FALSE,NA,"942398835678175232",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","FelixInklingBoy",134,TRUE,FALSE,NA,NA
"113","Ranked Battle maps ‚Äî Splat Zones: Walleye Warehouse &amp; Saltspray Rig #Splatoon https://t.co/Zfru4KqH48",FALSE,1,NA,2017-12-17 14:01:00,FALSE,NA,"942394198644453377",NA,"<a href=""http://www.twitter.com/splatoonmaps"" rel=""nofollow"">SplatBot</a>","splatoonmaps",0,FALSE,FALSE,NA,NA
"114","RT @banamiluv: Huggies!
jamberÌ†ΩÌ≤õÌ†ΩÌ≤ö
#splatoon #„Çπ„Éó„É©„Éà„Ç•„Éº„É≥„ÄÄ#„Ç§„Ç´„ÉÉ„Éó„É´ https://t.co/YH9pMNcr3a",FALSE,0,NA,2017-12-17 13:59:19,FALSE,NA,"942393774650613760",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","melodyamity",41,TRUE,FALSE,NA,NA
"115","My Inkling from #Splatoon2 beside my #Splatoon Inkling. #NintendoSwitch https://t.co/K1RtJPPla7",FALSE,0,NA,2017-12-17 13:56:38,FALSE,NA,"942393100969721856",NA,"<a href=""https://www.nintendo.com/countryselector"" rel=""nofollow"">Nintendo Switch Share</a>","Cyan_Jin",0,FALSE,FALSE,NA,NA
"116","RT @fluffehfish: i'm drunk but splatfest hype Ì†ΩÌ∏Ç #„Çπ„Éó„É©„Éà„Ç•„Éº„É≥2 #Splatoon2 #Splatoon https://t.co/8MVEI83bSE",FALSE,0,NA,2017-12-17 13:53:17,FALSE,NA,"942392258862645248",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","melodyamity",397,TRUE,FALSE,NA,NA
"117","RT @qekkon: ok im finished with today's sketches
wrist hurts like h e l l
#Splatoon #Callie #babycallie #aori #„Ç¢„Ç™„É™ #CLIPSTUDIO #digitalart‚Ä¶",FALSE,0,NA,2017-12-17 13:38:46,FALSE,NA,"942388605338599424",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Crazycolors1235",33,TRUE,FALSE,NA,NA
"118","RT @octoweaponry: Ì†æÌ∂ë SQUID SISTERS FOR SMASH Ì†æÌ∂ë
(Reupload bc i forgot something LOL)

#splatoon #splatoon2 #smashbros https://t.co/JHCmNzxnWc",FALSE,0,NA,2017-12-17 13:37:50,FALSE,NA,"942388368511569920",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","tokayseye",4,TRUE,FALSE,NA,NA
"119","RT @octoweaponry: Ì†æÌ∂ë SQUID SISTERS FOR SMASH Ì†æÌ∂ë
(Reupload bc i forgot something LOL)

#splatoon #splatoon2 #smashbros https://t.co/JHCmNzxnWc",FALSE,0,NA,2017-12-17 13:31:16,FALSE,NA,"942386714642911237",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","octoweaponry",4,TRUE,FALSE,NA,NA
"120","RT @TamarinFrog: Found you! #splatoon http://t.co/qDmBtSHzmp",FALSE,0,NA,2017-12-17 13:11:15,FALSE,NA,"942381680253210625",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SakuraArts1308",20674,TRUE,FALSE,NA,NA
"121","RT @GitGudNami: Sweater vs Socks? WHY NOT BOTH? #Splatoon2 #Splatoon https://t.co/tigo59WUCy",FALSE,0,NA,2017-12-17 13:11:06,FALSE,NA,"942381639115706374",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","xarsaroth",252,TRUE,FALSE,NA,NA
"122","RT @GitGudNami: Sweater vs Socks? WHY NOT BOTH? #Splatoon2 #Splatoon https://t.co/tigo59WUCy",FALSE,0,NA,2017-12-17 13:02:18,FALSE,NA,"942379427798818816",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","banamiluv",252,TRUE,FALSE,NA,NA
"123","RT @scottcawthonrea: [SplatNet]I got a ranking score of 35 this week in Splatoon Turf War ! #Splatoon #SplatNet https://t.co/nC2JFMhgkl",FALSE,0,NA,2017-12-17 12:48:23,FALSE,NA,"942375922824548353",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","contnafosi1976",1,TRUE,FALSE,NA,NA
"124","RT @arcsandart: My entry for @OctoboyYT 's drawing contest! Really proud how it turned out ^w^ #OctoBoy #Splatoon https://t.co/pUtGH4WAZA",FALSE,0,NA,2017-12-17 12:31:22,FALSE,NA,"942371641757233152",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Max_Le_Gamin",13,TRUE,FALSE,NA,NA
"125","RT @fluffysmolcloud: i wanted to play around with my shading style for squid hair/skin and then this happened--
#Splatoon #Splatoon2Ëá™Â∑±Á¥π‰ªã„Ç´„Éº„Éâ‚Ä¶",FALSE,0,NA,2017-12-17 12:00:02,FALSE,NA,"942363756872511488",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Edesome",15,TRUE,FALSE,NA,NA
"126","RT @ChibiNerds: #teamsweater Drew this to keep my team ""strong""! #Splatoon #Splatfest #Splatoon2 #FANART #FanArtFriday #digitalart #Nintend‚Ä¶",FALSE,0,NA,2017-12-17 11:44:31,FALSE,NA,"942359852147281920",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","cutelyinsecure",1,TRUE,FALSE,NA,NA
"127","RT @meowords: warm up doodle bzzbrrzrr 
#splatoon #squidsisters https://t.co/FyBxg3CWFC",FALSE,0,NA,2017-12-17 11:08:28,FALSE,NA,"942350780606054400",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SquidSistersD",98,TRUE,FALSE,NA,NA
"128","RT @TriforceFalls: Inkling Pop Star Bon Bon
#Splatoon #Splatoon2 https://t.co/ziQoQ9iN1G",FALSE,0,NA,2017-12-17 10:56:39,FALSE,NA,"942347807435915264",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","xpninjadan",3,TRUE,FALSE,NA,NA
"129","RT @RatedEArt: Just a drawing I made of a super fresh squiddo using the dualies. :3

#Splatoon #Splatoon2 #fanart #Nintendo https://t.co/l9‚Ä¶",FALSE,0,NA,2017-12-17 10:46:23,FALSE,NA,"942345222180229120",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Mr_Chip2",3,TRUE,FALSE,NA,NA
"130","RT @qekkon: hey hey it's agent 1
#callie #splatoon #agent1 #clipstudio #digitalart #Sketch https://t.co/C94JyA9wTf",FALSE,0,NA,2017-12-17 10:46:06,FALSE,NA,"942345148767367168",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SquidBaris",77,TRUE,FALSE,NA,NA
"131","RT @RatedEArt: Just a drawing I made of a super fresh squiddo using the dualies. :3

#Splatoon #Splatoon2 #fanart #Nintendo https://t.co/l9‚Ä¶",FALSE,0,NA,2017-12-17 10:45:51,FALSE,NA,"942345088079974400",NA,"<a href=""https://twitter.com/SQUARE_CNIX"" rel=""nofollow"">GameRetweets</a>","SQUARE_CNIX",3,TRUE,FALSE,NA,NA
"132","RT @RatedEArt: Just a drawing I made of a super fresh squiddo using the dualies. :3

#Splatoon #Splatoon2 #fanart #Nintendo https://t.co/l9‚Ä¶",FALSE,0,NA,2017-12-17 10:45:02,FALSE,NA,"942344880289873920",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Statisky",3,TRUE,FALSE,NA,NA
"133","RT @arcsandart: My entry for @OctoboyYT 's drawing contest! Really proud how it turned out ^w^ #OctoBoy #Splatoon https://t.co/pUtGH4WAZA",FALSE,0,NA,2017-12-17 10:27:27,FALSE,NA,"942340459275411456",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Qcastelas",13,TRUE,FALSE,NA,NA
"134","RT @fluffehfish: i'm drunk but splatfest hype Ì†ΩÌ∏Ç #„Çπ„Éó„É©„Éà„Ç•„Éº„É≥2 #Splatoon2 #Splatoon https://t.co/8MVEI83bSE",FALSE,0,NA,2017-12-17 10:23:29,FALSE,NA,"942339457918828544",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Mc_Spiffy",397,TRUE,FALSE,NA,NA
"135","RT @qekkon: ok im finished with today's sketches
wrist hurts like h e l l
#Splatoon #Callie #babycallie #aori #„Ç¢„Ç™„É™ #CLIPSTUDIO #digitalart‚Ä¶",FALSE,0,NA,2017-12-17 10:22:12,FALSE,NA,"942339134684893184",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Puschi110",33,TRUE,FALSE,NA,NA
"136","You probable already knew but if you need a great Stat Calculator, you can find one right here:‚Ä¶ https://t.co/IsUl2Gt8Zj",FALSE,1,NA,2017-12-17 10:19:34,TRUE,NA,"942338471376637952",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DanielKold",0,FALSE,FALSE,NA,NA
"137","RT @qekkon: ok im finished with today's sketches
wrist hurts like h e l l
#Splatoon #Callie #babycallie #aori #„Ç¢„Ç™„É™ #CLIPSTUDIO #digitalart‚Ä¶",FALSE,0,NA,2017-12-17 10:13:09,FALSE,NA,"942336859627073536",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","9dwGkkmIGrSIE0Y",33,TRUE,FALSE,NA,NA
"138","RT @meowords: warm up doodle bzzbrrzrr 
#splatoon #squidsisters https://t.co/FyBxg3CWFC",FALSE,0,NA,2017-12-17 10:11:16,FALSE,NA,"942336385104494593",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","F77d05TLRlklXQs",98,TRUE,FALSE,NA,NA
"139","Finished this a while ago. I forgot to post it here. Whoops!
https://t.co/eTPlLNCsfe
#Splatoon #Splatoon2‚Ä¶ https://t.co/o38FA66nzF",FALSE,0,NA,2017-12-17 10:01:34,TRUE,NA,"942333943738638336",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","EBlaster24",0,FALSE,FALSE,NA,NA
"140","Ranked Battle maps ‚Äî Tower Control: Kelp Dome &amp; Bluefin Depot #Splatoon https://t.co/3EzjEue6tb",FALSE,0,NA,2017-12-17 10:01:13,FALSE,NA,"942333854634921984",NA,"<a href=""http://www.twitter.com/splatoonmaps"" rel=""nofollow"">SplatBot</a>","splatoonmaps",0,FALSE,FALSE,NA,NA
"141","Turf War maps: Walleye Warehouse &amp; Piranha Pit #Splatoon https://t.co/djD9juXc2x",FALSE,0,NA,2017-12-17 10:01:11,FALSE,NA,"942333846271471616",NA,"<a href=""http://www.twitter.com/splatoonmaps"" rel=""nofollow"">SplatBot</a>","splatoonmaps",0,FALSE,FALSE,NA,NA
"142","My life sucks #Splatoon https://t.co/WkPQrrez7S",FALSE,5,NA,2017-12-17 10:00:19,FALSE,NA,"942333627857293313",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Paolarceus",0,FALSE,FALSE,NA,NA
"143","Here are the #Splatfest results for #teamsweater vs #teamsocks!

#splatoon2 #splatoon‚Ä¶ https://t.co/gISMllilP8",FALSE,0,NA,2017-12-17 09:57:57,FALSE,NA,"942333031540502529",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","timtendogaming",0,FALSE,FALSE,NA,NA
"144","RT @GitGudNami: Sweater vs Socks? WHY NOT BOTH? #Splatoon2 #Splatoon https://t.co/tigo59WUCy",FALSE,0,NA,2017-12-17 09:52:10,FALSE,NA,"942331579237466112",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","fluffysmolcloud",252,TRUE,FALSE,NA,NA
